UserID,Gender,CSIPPA,CSIPBC,CSIPDE,CSIPFG,CSIPHI,CSIPJK,CSIPLM,CSIPNO,CSIPTOT,CSIPPA.ip,CSIPBC.ip,CSIPDE.ip,CSIPFG.ip,CSIPHI.ip,CSIPJK.ip,CSIPLM.ip,CSIPNO.ip,CLOITA,CLOITD,CLOITG,CLOITJ,CLOITM,CLOITP,CLOITC,CLOITF,CLOITI,CLOITL,CLOITO,CLOITB,CLOITE,CLOITH,CLOITK,CLOITN,CLOITTOT,CLOITPA,CLOITBC,CLOITDE,CLOITFG,CLOITHI,CLOITJK,CLOITLM,CLOITNO,CLOITAB,CLOITCD,CLOITEF,CLOITGH,CLOITIJ,CLOITKL,CLOITMN,CLOITOP,CLOITHD,CLOITHS,CLOITFS,CLOITFD,CLOITDOM,CLOITSUB,CLOITFRI,CLOITHOS,CLOITCONTROL,CLOITAFFILIA,NIC,AIN,CLOITA.ip,CLOITD.ip,CLOITG.ip,CLOITJ.ip,CLOITM.ip,CLOITP.ip,CLOITC.ip,CLOITF.ip,CLOITI.ip,CLOITL.ip,CLOITO.ip,CLOITB.ip,CLOITE.ip,CLOITH.ip,CLOITK.ip,CLOITN.ip,CLOITPA.ip,CLOITBC.ip,CLOITDE.ip,CLOITFG.ip,CLOITHI.ip,CLOITJK.ip,CLOITLM.ip,CLOITNO.ip,CLOITAB.ip,CLOITCD.ip,CLOITEF.ip,CLOITGH.ip,CLOITIJ.ip,CLOITKL.ip,CLOITMN.ip,CLOITOP.ip,CLOITHD.ip,CLOITHS.ip,CLOITFS.ip,CLOITFD.ip,CLOITDOM.ip,CLOITSUB.ip,CLOITFRI.ip,CLOITHOS.ip,CLOITCONTROL.ip,CLOITAFFILIA.ip
899949175,0,1,2,7,12,14,9,6,0,51,-0.691840691,-0.563126144,0.080446592,0.724019327,0.981448422,0.337875686,-0.048267955,-0.820555238,0,1,7,8,9,3,4,4,5,6,2,2,3,2,5,4,65,3,6,4,11,7,13,15,6,2,5,7,9,13,11,13,5,8.893,18.2,27.834,14.831,10.777,26.554,27.402,16.929,-15.777,10.473,45,1.444444444,-0.84947364,-0.640372436,0.614234786,0.82333599,1.032437193,-0.222170029,-0.013068825,-0.013068825,0.196032379,0.405133582,-0.431271233,-0.431271233,-0.222170029,-0.431271233,0.196032379,-0.013068825,-1.071643669,-0.444340058,-0.862542465,0.601165961,-0.235238854,1.019368368,1.437570776,-0.444340058,-1.280744873,-0.653441262,-0.235238854,0.182963553,1.019368368,0.601165961,1.019368368,-0.653441262,-1.76091965,0.185185254,2.19966625,-0.519276702,-2.01766979,1.281319901,1.458637722,-0.731279185,-3.298989691,2.189916907
900655254, , , , , , , , , , , , , , , , , , ,5,1,1,5,7,2,1,0,0,4,5,1,3,8,8,7,58,7,2,4,1,8,13,11,12,6,2,3,9,5,12,14,7,8.504,10.513,21.265,21.8,15.078,19.907,29.036,8.785,-4.829,20.251,41,1.414634146,0.297514699,-0.567982608,-0.567982608,0.297514699,0.730263353,-0.351608281,-0.567982608,-0.784356935,-0.784356935,0.081140373,0.297514699,-0.567982608,-0.135233954,0.94663768,0.94663768,0.730263353,-0.054093582,-1.135965216,-0.703216562,-1.352339543,0.162280745,1.244152379,0.811403726,1.027778052,-0.270467909,-1.135965216,-0.919590889,0.378655072,-0.486842235,1.027778052,1.460526706,-0.054093582,-1.50288198,-1.068185958,1.258270804,1.374031069,-0.681254568,0.363617056,2.338898286,-2.042898207,-1.044871624,4.381796492
902682671, , , , , , , , , , , , , , , , , , ,3,4,6,6,7,5,6,1,7,7,6,2,0,4,4,6,74,8,8,4,7,11,10,14,12,5,10,1,10,13,11,13,11,13.665,15.569,25.91,23.234,21.782,26.374,30.295,15.402,-4.592,14.893,54,1.37037037,-0.351608281,-0.135233954,0.297514699,0.297514699,0.513889026,0.081140373,0.297514699,-0.784356935,0.513889026,0.513889026,0.297514699,-0.567982608,-1.000731262,-0.135233954,-0.135233954,0.297514699,-0.270467909,-0.270467909,-1.135965216,-0.486842235,0.378655072,0.162280745,1.027778052,0.595029399,-0.919590889,0.162280745,-1.785088196,0.162280745,0.811403726,0.378655072,0.811403726,0.378655072,-1.308361461,-0.896384742,1.341142171,0.762124473,-0.318611196,0.674979713,1.523383448,-1.699079401,-0.993590909,3.222462849
905053887,NA,0,3,4,4,11,11,15,8,56,-1,-0.571428571,-0.428571429,-0.428571429,0.571428571,0.571428571,1.142857143,0.142857143, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
908975070,1,0,13,16,23,11,3,0,0,66,-0.794086424,0.457201274,0.745959974,1.419730273,0.264695475,-0.505327724,-0.794086424,-0.794086424,2,9,7,5,5,3,6,4,6,5,0,2,1,8,0,2,65,5,8,10,11,14,5,10,2,4,15,5,15,11,5,7,3,18.285,23.037,17.017,9.569,15.075,26.408,14.532,26.033,-11.333,-11.501,42,1.547619048,-0.411504591,0.985117052,0.586082297,0.187047541,0.187047541,-0.211987214,0.386564919,-0.012469836,0.386564919,0.187047541,-0.810539346,-0.411504591,-0.611021969,0.785599674,-0.810539346,-0.411504591,-0.623491805,-0.024939672,0.374095083,0.573612461,1.172164593,-0.623491805,0.374095083,-1.222043938,-0.823009182,1.371681971,-0.623491805,1.371681971,0.573612461,-0.623491805,-0.22445705,-1.02252656,0.193656555,1.141763133,-0.05933148,-1.545336908,-1.067667367,1.193463073,-1.176005303,1.118644057,-2.26113044,-2.294649359
910786480,0,16,10,19,18,17,10,17,13,120,0.122169444,-0.610847222,0.488677777,0.366508333,0.244338889,-0.610847222,0.244338889,-0.244338889,7,4,7,9,6,3,4,4,6,4,6,4,5,9,5,6,89,10,8,9,11,15,14,10,12,11,8,9,16,15,9,12,9,19.876,26.789,25.496,23.507,24.368,34.18,27.613,25.148,-9.812,2.465,63,1.412698413,0.306939623,-0.333630025,0.306939623,0.733986056,0.093416407,-0.547153241,-0.333630025,-0.333630025,0.093416407,-0.333630025,0.093416407,-0.333630025,-0.120106809,0.733986056,-0.120106809,0.093416407,-0.240213618,-0.667260051,-0.453736834,-0.026690402,0.827402463,0.613879247,-0.240213618,0.186832814,-0.026690402,-0.667260051,-0.453736834,1.040925679,0.827402463,-0.453736834,0.186832814,-0.453736834,-0.818087512,0.657998481,0.381912963,-0.042784714,-0.768736959,1.326352838,-0.075854123,-0.60218885,-2.095089797,0.526334728
911501674, , , , , , , , , , , , , , , , , , ,7,1,3,3,4,4,5,2,0,4,3,2,3,0,2,1,44,11,7,4,5,0,5,8,4,9,6,5,3,3,6,5,7,14.842,6.969,11.296,15.397,18.966,8.605,14.836,12.194,10.361,2.642,32,1.375,1.003478271,-0.413196935,0.059028134,0.059028134,0.295140668,0.295140668,0.531253202,-0.177084401,-0.64930947,0.295140668,0.059028134,-0.177084401,0.059028134,-0.64930947,-0.177084401,-0.413196935,1.298618939,0.354168802,-0.354168802,-0.118056267,-1.298618939,-0.118056267,0.590281336,-0.354168802,0.826393871,0.118056267,-0.118056267,-0.590281336,-0.590281336,0.118056267,-0.118056267,0.354168802,0.737025276,-1.121888707,-0.100229771,0.868067733,1.213382314,-1.232979655,0.238237547,-0.385571769,2.446361969,0.623809316
913478401,1,4,4,5,7,7,9,11,6,53,-0.504161357,-0.504161357,-0.312099888,0.072023051,0.072023051,0.45614599,0.840268929,-0.120038418,3,4,1,9,9,3,3,0,0,6,2,1,1,3,4,5,54,6,4,5,1,3,13,15,7,4,7,1,4,9,10,14,5,10.448,4.479,24.223,17.876,13.678,16.921,28.002,9.056,-3.243,18.946,39,1.384615385,-0.083624201,0.139373668,-0.52961994,1.254363015,1.254363015,-0.083624201,-0.083624201,-0.752617809,-0.752617809,0.585369407,-0.30662207,-0.52961994,-0.52961994,-0.083624201,0.139373668,0.362371538,-0.167248402,-0.613244141,-0.390246271,-1.282237749,-0.83624201,1.393736683,1.839732422,0.055749467,-0.613244141,0.055749467,-1.282237749,-0.613244141,0.501745206,0.724743075,1.616734553,-0.390246271,-0.877775363,-2.208849645,2.194020287,0.77865281,-0.733997487,-0.010815397,2.460223993,-1.764693639,-0.72318209,4.224917632
924589355,NA,2,6,9,11,7,2,9,6,52,-0.752617809,-0.083624201,0.418121005,0.752617809,0.083624201,-0.752617809,0.418121005,-0.083624201, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
929977993,1,2,4,7,6,9,8,6,0,42,-0.657438259,-0.252860869,0.354005216,0.151716521,0.758582606,0.556293911,0.151716521,-1.062015649,3,2,4,6,7,4,1,0,0,7,1,7,2,1,9,4,58,7,8,4,4,1,15,14,5,10,3,2,5,6,16,11,5,12.851,6.338,25.961,15.462,16.876,18.34,28.064,10.447,-1.464,17.617,42,1.380952381,-0.137672629,-0.357948836,0.082603578,0.523155991,0.743432198,0.082603578,-0.578225043,-0.79850125,-0.79850125,0.743432198,-0.578225043,0.743432198,-0.357948836,-0.578225043,1.183984612,0.082603578,-0.055069052,0.165207155,-0.715897672,-0.715897672,-1.376726292,1.707140603,1.486864396,-0.495621465,0.605759569,-0.936173879,-1.156450086,-0.495621465,-0.275345258,1.927416809,0.826035775,-0.495621465,-0.572442792,-2.007101727,2.315378279,0.002698384,-0.297483017,0.025001349,2.166967184,-1.713638751,-0.322484367,3.880605935
932003247,NA,0,2,6,16,8,10,5,0,47,-0.861696587,-0.568353068,0.01833397,1.485051565,0.311677489,0.605021008,-0.12833779,-0.861696587, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
933392176,0,10,2,6,11,15,12,18,11,85,-0.083437696,-1.151440201,-0.617438948,0.050062617,0.58406387,0.183562931,0.984564809,0.050062617,1,1,6,8,7,4,3,0,6,9,5,7,0,3,8,6,74,5,10,1,6,9,16,16,11,8,4,0,9,14,17,13,9,11.099,13.014,32.899,19.896,19.501,29.509,34.647,11.117,-10.008,23.53,50,1.48,-0.734471486,-0.734471486,0.278592633,0.68381828,0.481205457,-0.126633015,-0.329245839,-0.93708431,0.278592633,0.886431104,0.075979809,0.481205457,-0.93708431,-0.329245839,0.68381828,0.278592633,-0.861104501,0.151959618,-1.671555797,-0.658491677,-0.050653206,1.367636561,1.367636561,0.354572442,-0.25326603,-1.063717325,-1.87416862,-0.050653206,0.962410913,1.570249385,0.759798089,-0.050653206,-1.745053598,-1.357050041,2.671905961,0.037331413,-0.760507234,1.267241907,2.308266596,-2.459213149,-2.027749141,4.767479745
937997824,1,4,5,7,9,4,9,13,4,55,-0.510355588,-0.332840601,0.022189373,0.377219348,-0.510355588,0.377219348,1.087279296,-0.510355588,7,5,2,6,5,1,5,0,0,3,4,5,3,1,5,6,58,8,10,8,2,1,11,8,10,12,10,3,3,6,8,11,5,21.31,5.045,16.851,18.952,23.12,12.566,22.36,14.867,10.554,7.493,40,1.45,0.717770399,0.292424978,-0.345593155,0.505097688,0.292424978,-0.558265866,0.292424978,-0.770938577,-0.770938577,-0.132920444,0.079752267,0.292424978,-0.132920444,-0.558265866,0.292424978,0.505097688,0.159504533,0.584849955,0.159504533,-1.116531732,-1.329204443,0.797522666,0.159504533,0.584849955,1.010195377,0.584849955,-0.903859021,-0.903859021,-0.265840889,0.159504533,0.797522666,-0.4785136,1.246315254,-2.212806389,0.298007636,0.744833002,1.040713911,-1.20383388,0.879082651,-0.714473972,2.244547791,1.593556623
938255927,1,3,4,15,12,19,16,13,4,86,-0.950812892,-0.828127357,0.521413521,0.153356918,1.012155659,0.644099056,0.276042452,-0.828127357,0,2,9,9,6,1,8,9,9,8,3,0,3,7,4,1,79,1,8,5,18,16,13,14,4,0,10,12,16,18,12,7,4,11.969,32.268,30.313,9.09,9.85,39.486,23.095,27.864,-29.636,-4.769,54,1.462962963,-1.007944997,-0.599663479,0.829321833,0.829321833,0.216899556,-0.803804238,0.625181074,0.829321833,0.829321833,0.625181074,-0.39552272,-1.007944997,-0.39552272,0.421040315,-0.191381961,-0.803804238,-1.811749235,-0.382763923,-0.9951862,1.658643666,1.250362148,0.637939872,0.842080631,-1.199326959,-2.015889994,0.025517595,0.433799113,1.250362148,1.658643666,0.433799113,-0.586904682,-1.199326959,-1.852500834,2.291352431,1.892257247,-2.440222079,-3.05716097,2.992754561,-0.353316619,0.620230661,-6.049915532,-0.973547279
941125445,0,8,7,10,12,11,8,12,6,74,-0.252860869,-0.455149564,0.151716521,0.556293911,0.354005216,-0.252860869,0.556293911,-0.657438259,5,3,3,4,6,1,2,0,0,5,0,1,2,1,2,3,38,6,3,5,3,1,6,11,3,6,5,2,4,4,7,9,1,10.645,5.338,14.558,11.473,10.56,10.07,16.721,9.073,0.49,7.648,27,1.407407407,0.639305694,0.152215641,0.152215641,0.395760668,0.88285072,-0.334874411,-0.091329385,-0.578419437,-0.578419437,0.639305694,-0.578419437,-0.334874411,-0.091329385,-0.334874411,-0.091329385,0.152215641,0.304431283,-0.426203796,0.060886257,-0.426203796,-0.913293848,0.304431283,1.522156414,-0.426203796,0.304431283,0.060886257,-0.669748822,-0.18265877,-0.18265877,0.547976309,1.035066361,-0.913293848,0.127313162,-1.165180292,1.08030485,0.328968444,-0.336457454,-0.455794517,1.164023453,-0.698608908,0.119337063,1.862632361
951998943,NA,1,4,9,17,13,4,3,0,51,-0.547559706,-0.241944986,0.26741288,1.082385465,0.674899172,-0.241944986,-0.343816559,-0.649431279, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
953530419,1,6,4,8,9,3,2,5,1,38,0.216168851,-0.12970131,0.562039012,0.734974092,-0.302636391,-0.475571471,0.04323377,-0.648506552,8,7,0,6,5,3,2,0,0,4,2,4,4,1,7,4,57,11,6,11,0,1,13,9,6,12,9,4,1,6,11,9,5,20.648,3.752,19.775,17.659,21.509,12.949,22.202,13.797,8.56,8.405,40,1.425,0.958497244,0.742497865,-0.769497788,0.526498486,0.310499107,-0.121499651,-0.33749903,-0.769497788,-0.769497788,0.094499728,-0.33749903,0.094499728,0.094499728,-0.553498409,0.742497865,0.094499728,0.836997594,-0.242999301,0.836997594,-1.538995575,-1.322996196,1.268996352,0.404998836,-0.242999301,1.052996973,0.404998836,-0.674998059,-1.322996196,-0.242999301,0.836997594,0.404998836,-0.45899868,1.180355606,-2.469169901,0.991788149,0.534733463,0.776895766,-1.072058918,0.926583336,-0.888891444,1.848954684,1.815474781
961306951,NA,1,3,5,4,8,13,9,6,49,-0.815607547,-0.497321675,-0.179035803,-0.338178739,0.298393005,1.094107685,0.457535941,-0.019892867,4,1,2,9,7,1,3,1,3,7,5,2,3,0,4,4,56,5,5,4,3,3,13,14,9,6,4,4,2,12,11,11,6,10.721,7.166,25.854,17.397,14.343,18.622,27.357,9.149,-4.279,18.208,35,1.314285714,0.046697099,-0.566607695,-0.325516715,1.213202354,0.756402328,-0.562252233,-0.10150141,-0.567311139,-0.095593443,0.840742614,0.244499404,-0.422694759,-0.084789444,-0.757098189,0.156459757,0.151817312,-0.515555135,-0.52419617,-0.65139714,-0.892827855,-0.852691632,1.369662112,1.597144942,0.396316716,-0.375997661,-0.668109106,-0.652100583,-1.082614905,1.117608911,0.997202372,0.908219639,-0.317752829,-1.042548167,-1.676801636,2.52149679,0.433048831,-0.921159058,0.311047791,2.206319723,-1.886292962,-1.232206849,4.092612685
966814379,0,0,6,15,21,22,14,18,0,96,-1.086428953,-0.543214476,0.271607238,0.814821714,0.90535746,0.181071492,0.543214476,-1.086428953,0,2,7,3,3,0,6,6,9,5,0,0,0,5,3,5,54,0,6,2,13,14,6,8,5,0,8,6,12,12,8,8,0,7.848,23.527,18.876,6.741,6.923,27.675,15.51,18.498,-20.752,-2.988,36,1.5,-0.713746427,-0.290785581,0.766616533,-0.079305159,-0.079305159,-0.713746427,0.55513611,0.55513611,1.189577379,0.343655687,-0.713746427,-0.713746427,-0.713746427,0.343655687,-0.079305159,0.343655687,-1.427492854,-0.158610317,-1.004532009,1.321752643,1.533233066,-0.158610317,0.264350529,-0.37009074,-1.427492854,0.264350529,-0.158610317,1.11027222,1.11027222,0.264350529,0.264350529,-1.427492854,-1.382288914,1.933512636,0.949917189,-1.616397742,-2.124638068,2.264003667,-0.308655677,0.323247826,-4.388641735,-0.631903504
968767061,0,2,6,12,16,16,8,5,1,66,-0.821107732,-0.295598783,0.492664639,1.018173587,1.018173587,-0.032844309,-0.426976021,-0.952484969,5,3,4,1,4,1,3,6,0,2,1,6,4,5,4,4,53,6,9,7,10,5,5,6,5,11,6,10,9,1,6,8,2,17.679,16.992,9.6,11.983,16.977,14.264,13.845,21.478,2.713,-7.633,35,1.514285714,0.356530799,-0.066024222,0.145253289,-0.488579244,0.145253289,-0.488579244,-0.066024222,0.56780831,-0.699856755,-0.277301733,-0.488579244,0.56780831,0.145253289,0.356530799,0.145253289,0.145253289,-0.132048444,0.501784088,0.079229067,0.713061599,-0.343325955,-0.343325955,-0.132048444,-0.343325955,0.92433911,-0.132048444,0.713061599,0.501784088,-1.188435998,-0.132048444,0.290506577,-0.977158487,0.752385626,0.607237976,-0.954525384,-0.451051076,0.067978539,-0.505217348,-0.593742625,1.018938615,0.573195887,-1.61268124
970086039,1,4,3,10,7,11,6,9,3,53,-0.504161357,-0.696222827,0.64820746,0.072023051,0.840268929,-0.120038418,0.45614599,-0.696222827,4,0,0,9,7,7,3,1,1,7,2,3,1,0,7,5,57,11,6,1,1,1,16,14,7,7,3,2,0,10,14,12,9,9.307,2.338,27.44,20.865,18.69,17.329,30.579,5.194,1.361,25.385,42,1.357142857,0.097990789,-0.797924999,-0.797924999,1.217885524,0.76992763,0.76992763,-0.125988158,-0.573946052,-0.573946052,0.76992763,-0.349967105,-0.125988158,-0.573946052,-0.797924999,0.76992763,0.321969736,0.86791842,-0.251976315,-1.37187105,-1.37187105,-1.37187105,1.987813154,1.53985526,-0.027997368,-0.027997368,-0.923913156,-1.147892103,-1.595849997,0.643939473,1.53985526,1.091897366,0.419960526,-1.316184284,-2.877093566,2.745225961,1.272564385,0.174199626,-0.130635721,2.837085327,-2.848620242,0.304835347,5.685705569
971816961,0,2,7,17,18,19,12,5,2,82,-0.884810718,-0.348561798,0.723936042,0.831185826,0.93843561,0.187687122,-0.563061366,-0.884810718,0,2,8,6,3,1,5,7,7,0,1,0,2,8,4,4,58,1,5,4,15,15,10,3,5,0,7,9,16,13,4,7,2,8.262,28.223,16.614,7.741,7.464,31.101,12.912,22.571,-23.637,-9.659,38,1.526315789,-0.746046274,-0.334434537,0.900400676,0.488788938,-0.128628668,-0.540240405,0.282983069,0.694594807,0.694594807,-0.746046274,-0.540240405,-0.746046274,-0.334434537,0.900400676,0.077177201,0.077177201,-1.286286679,-0.463063205,-0.668869073,1.594995482,1.594995482,0.565966139,-0.874674942,-0.463063205,-1.492092548,-0.051451467,0.36016027,1.800801351,1.183383745,-0.668869073,-0.051451467,-1.080480811,-1.479281133,2.628809812,0.239609483,-1.58650599,-2.214985662,2.649647657,-1.093755289,0.894123597,-4.864633319,-1.987878886
971879636,0,4,9,11,12,18,18,21,10,103,-0.900033031,-0.392972168,-0.190147823,-0.088735651,0.519737384,0.519737384,0.823973902,-0.291559996,0,7,8,9,5,3,8,3,4,5,7,6,3,7,2,9,86,3,14,10,11,11,11,10,16,6,15,6,15,13,7,14,10,22.133,22.189,21.299,21.623,25.049,28.918,28.895,28.531,-3.869,0.364,59,1.457627119,-1.106206544,0.334434537,0.540240405,0.746046274,-0.077177201,-0.488788938,0.540240405,-0.488788938,-0.282983069,-0.077177201,0.334434537,0.128628668,-0.488788938,0.334434537,-0.694594807,0.746046274,-1.594995482,0.668869073,-0.154354402,0.051451467,0.051451467,0.051451467,-0.154354402,1.080480811,-0.977577876,0.874674942,-0.977577876,0.874674942,0.463063205,-0.771772008,0.668869073,-0.154354402,-0.159551,-0.148025871,-0.331193094,-0.264511993,-0.406775299,0.389487607,0.384754072,0.309840735,-0.796262906,0.074913336
973071789,1,1,1,0,0,6,6,5,1,20,-0.307793506,-0.307793506,-0.512989176,-0.512989176,0.718184846,0.718184846,0.512989176,-0.307793506,8,1,4,8,6,4,3,1,2,5,5,2,2,0,7,4,62,12,5,3,5,2,15,11,9,10,4,3,4,10,12,10,9,12.842,7.752,24.668,22.29,21.115,19.467,27.396,9.563,1.648,17.833,44,1.409090909,0.884810718,-0.616686258,0.026812446,0.884810718,0.455811582,0.026812446,-0.187687122,-0.616686258,-0.40218669,0.241312014,0.241312014,-0.40218669,-0.40218669,-0.831185826,0.67031115,0.026812446,0.911623164,-0.589873812,-1.018872948,-0.589873812,-1.233372516,1.555121868,0.697123596,0.26812446,0.482624028,-0.80437338,-1.018872948,-0.80437338,0.482624028,0.911623164,0.482624028,0.26812446,-0.787910538,-1.87971334,1.748761354,1.238681381,0.349956045,-0.003539243,1.697227832,-2.127942965,0.353495288,3.825170797
973365979,NA,2,7,6,5,5,11,10,9,55,-0.677774174,0.017378825,-0.121651775,-0.260682375,-0.260682375,0.573501224,0.434470625,0.295440025, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
981598171,0,11,5,12,11,7,7,10,3,66,0.389152026,-0.459906939,0.530661853,0.389152026,-0.176887284,-0.176887284,0.247642198,-0.742926595,8,4,0,2,7,6,2,1,0,3,3,3,3,4,5,1,52,14,5,7,1,4,7,10,4,11,6,4,4,2,8,8,9,16.245,6.741,14.569,20.073,21.766,10.611,19.416,11.715,11.155,7.701,36,1.444444444,1.038080893,0.163907509,-0.710265874,-0.273179182,0.819537547,0.600994201,-0.273179182,-0.491722528,-0.710265874,-0.054635836,-0.054635836,-0.054635836,-0.054635836,0.163907509,0.382450855,-0.491722528,1.639075094,-0.327815019,0.109271673,-1.201988402,-0.546358365,0.109271673,0.764901711,-0.546358365,0.983445056,-0.109271673,-0.546358365,-0.546358365,-0.983445056,0.327815019,0.327815019,0.546358365,0.523083498,-1.553952461,0.156804851,1.359667426,1.185597651,-1.252253372,0.672020789,-1.010981518,2.437851023,1.683002307
986577126,1,0,3,14,23,22,19,11,0,92,-1.050896823,-0.776749826,0.228455831,1.050896823,0.959514491,0.685367494,-0.045691166,-1.050896823,2,6,8,8,7,1,6,8,7,5,3,1,2,6,4,1,75,3,7,8,16,13,12,12,4,3,12,10,14,15,9,8,4,15.296,27.299,25.91,11.211,12.892,33.399,20.94,27.515,-20.507,-6.575,51,1.470588235,-0.546850775,0.267066658,0.674025374,0.674025374,0.470546016,-0.750330134,0.267066658,0.674025374,0.470546016,0.063587299,-0.343371417,-0.750330134,-0.546850775,0.267066658,-0.139892059,-0.750330134,-1.297180909,-0.483263476,-0.279784118,1.348050749,0.737612674,0.534133316,0.534133316,-1.093701551,-1.297180909,0.534133316,0.127174599,0.941092032,1.144571391,-0.076304759,-0.279784118,-1.093701551,-0.952715791,1.489646947,1.207014119,-1.783928969,-2.172498239,2.000252962,-0.534896363,0.802980418,-4.172751201,-1.337876781
991471893,0,0,3,5,10,13,13,12,1,57,-0.950131972,-0.550076405,-0.283372693,0.383386585,0.783442152,0.783442152,0.650090297,-0.816780116,4,2,6,6,7,0,2,3,3,6,5,4,0,5,7,4,64,4,6,2,9,8,13,13,9,8,4,3,11,9,13,11,5,10.372,15.513,25.158,16.473,14.943,25.802,27.022,13.723,-10.859,13.299,45,1.422222222,3.70E-17,-0.423999152,0.423999152,0.423999152,0.635998728,-0.847998304,-0.423999152,-0.211999576,-0.211999576,0.423999152,0.211999576,3.70E-17,-0.847998304,0.211999576,0.635998728,5.55E-17,-0.847998304,-0.423999152,-1.271997456,0.211999576,1.11E-16,1.05999788,1.05999788,0.211999576,7.40E-17,-0.847998304,-1.05999788,0.635998728,0.211999576,1.05999788,0.635998728,-0.635998728,-1.415309169,-0.325419349,1.719316561,-0.121899756,-1.095825808,1.206277587,1.46491707,-1.354465291,-2.302103396,2.819382361
995286136,0,3,0,6,5,9,11,15,7,56,-0.496138938,-0.868243142,-0.124034735,-0.248069469,0.248069469,0.496138938,0.992277877,-1.39E-17,7,2,1,6,7,3,6,0,1,3,5,6,2,3,3,5,60,10,12,4,1,4,9,10,10,13,8,2,4,7,6,12,8,19.755,5.893,16.972,22.29,25.774,13.293,23.495,12.244,12.481,11.251,45,1.333333333,0.732467021,-0.394405319,-0.619779787,0.507092553,0.732467021,-0.169030851,0.507092553,-0.845154255,-0.619779787,-0.169030851,0.281718085,0.507092553,-0.394405319,-0.169030851,-0.169030851,0.281718085,0.56343617,1.014185106,-0.788810638,-1.464934042,-0.788810638,0.338061702,0.56343617,0.56343617,1.239559574,0.112687234,-1.239559574,-0.788810638,-0.112687234,-0.338061702,1.014185106,0.112687234,0.85022518,-2.273915694,0.223008036,1.421549456,1.559365944,-1.253532791,1.045737531,-1.489950607,2.812898734,2.535688139
998111623,0,10,4,16,22,14,10,14,8,98,-0.265280207,-0.972694092,0.442133678,1.149547563,0.20632905,-0.265280207,0.20632905,-0.501084835,6,1,1,8,7,2,4,2,3,7,3,1,0,8,6,5,64,8,5,1,3,11,14,14,8,7,5,2,9,11,13,12,5,10.09,12.361,26.93,18.659,16.019,26.18,28.281,9.754,-10.161,18.527,45,1.422222222,0.423999152,-0.635998728,-0.635998728,0.847998304,0.635998728,-0.423999152,3.70E-17,-0.423999152,-0.211999576,0.635998728,-0.211999576,-0.635998728,-0.847998304,0.847998304,0.423999152,0.211999576,2.22E-16,-0.635998728,-1.483997032,-1.05999788,0.635998728,1.271997456,1.271997456,2.22E-16,-0.211999576,-0.635998728,-1.271997456,0.211999576,0.635998728,1.05999788,0.847998304,-0.635998728,-1.47509305,-0.993642013,2.09497981,0.341531317,-0.867714265,1.286413427,1.731824536,-2.195891608,-2.154127692,3.927716145
1006065791,NA,4,7,8,13,11,8,16,4,71,-0.638829423,-0.245703624,-0.114661691,0.540547973,0.278464108,-0.114661691,0.933673772,-0.638829423, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1006438133,0,0,4,18,23,20,7,13,3,88,-1.07349008,-0.683130051,0.683130051,1.171080088,0.878310066,-0.390360029,0.195180015,-0.780720058,0,4,7,6,4,1,5,5,7,3,1,0,1,6,0,1,51,1,5,5,12,13,6,7,2,0,9,6,13,13,3,5,2,9.403,22.82,16.093,5.676,7.081,26.101,11.084,20.098,-19.02,-9.014,36,1.416666667,-0.708949008,0.180712492,0.847958617,0.625543242,0.180712492,-0.486533633,0.403127867,0.403127867,0.847958617,-0.041702883,-0.486533633,-0.708949008,-0.486533633,0.625543242,-0.708949008,-0.486533633,-1.195482641,-0.305821141,-0.305821141,1.251086484,1.473501859,-0.083405766,0.139009609,-0.973067266,-1.417898016,0.583840359,-0.083405766,1.473501859,1.473501859,-0.750651891,-0.305821141,-0.973067266,-0.9301689,2.053978186,0.557789959,-1.759111003,-1.989672341,2.240668092,-1.099343595,0.905508595,-4.230340432,-2.00485219
1007202004,NA,6,2,4,2,10,6,14,8,52,-0.077382323,-0.696440909,-0.386911616,-0.696440909,0.541676263,-0.077382323,1.160734849,0.23214697, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
