UserID,DOC,DOB,AGE,GENDER,EDUCATION,INCOME,UFES1,UFES2,UFES3,UFES4,CSIP1,CSIP2,CSIP3,CSIP4,CSIP5,CSIP6,CSIP7,CSIP8,CSIP9,CSIP10,CSIP11,CSIP12,CSIP13,CSIP14,CSIP15,CSIP16,CSIP17,CSIP18,CSIP19,CSIP20,CSIP21,CSIP22,CSIP23,CSIP24,CSIP25,CSIP26,CSIP27,CSIP28,CSIP29,CSIP30,CSIP31,CSIP32,CSIP33,CSIP34,CSIP35,CSIP36,CSIP37,CSIP38,CSIP39,CSIP40,CSIP41,CSIP42,CSIP43,CSIP44,CSIP45,CSIP46,CSIP47,CSIP48,CSIP49,CSIP50,CSIP51,CSIP52,CSIP53,CSIP54,CSIP55,CSIP56,CSIP57,CSIP58,CSIP59,CSIP60,CSIP61,CSIP62,CSIP63,CSIP64
341621246,6/26/2019 18:54,5/17/1998 0:00,21.63,0,4,1,0,0,1,0,2,2,0,0,2,2,2,1,1,1,1,0,1,1,2,1,0,0,0,0,0,1,0,0,0,0,1,0,1,2,1,0,0,1,0,1,1,2,2,1,1,0,1,1,1,2,1,0,0,0,1,1,1,0,2,1,1,0,1,0,1,1,1,0
344296529,9/18/2019 15:25,3/25/1964 0:00,55.77,1,6,4,0,0,0,1,0,0,1,1,1,0,0,2,0,0,0,1,2,3,1,0,0,1,0,2,0,0,1,0,0,0,1,2,1,1,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
348256306,6/26/2019 15:24,2/11/1996 0:00,23.89,0,5,4,0,0,1,0,2,0,3,0,1,0,2,0,0,0,3,0,0,0,0,3,1,0,0,0,0,1,1,2,1,0,2,0,0,2,0,0,1,0,0,0,0,0,3,0,1,0,1,0,0,2,0,0,0,0,3,3,1,0,0,1,0,0,0,0,0,2,0,0
351307365,6/26/2019 12:09,8/7/1987 0:00,32.4,1,6,4,0,0,0,1,0,0,0,0,1,1,2,2,0,0,0,0,0,0,2,2,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,2,0,0,0,0,0,1,2,2,0
351532627,6/26/2019 6:04,1/15/1973 0:00,46.96,0,6,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,1,0,0,1,0,0,0,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,1,1,0,0,0,0
355331527,6/26/2019 9:28,1/22/1994 0:00,25.94,0,5,1,0,0,1,0,1,1,2,3,2,1,2,0,0,1,2,2,2,2,2,1,1,0,1,1,0,0,0,2,1,0,1,0,0,0,1,0,0,1,0,2,0,0,2,0,1,1,2,2,1,1,0,1,1,3,2,3,1,0,1,1,1,1,2,2,1,2,1,0
357525813,6/27/2019 13:34,10/6/1983 0:00,36.24,0,4,1,0,0,1,0,1,0,1,2,3,3,3,2,0,1,0,3,3,3,2,0,0,0,0,0,3,0,1,0,0,0,1,0,1,1,2,0,0,0,0,0,1,1,1,0,1,0,0,1,2,1,3,0,0,0,1,1,2,1,1,0,0,0,1,1,1,2,1,0
358724611,6/27/2019 8:28,2/10/1962 0:00,57.89,1,6,4,0,0,0,1,3,3,3,3,2,2,3,2,3,3,3,2,2,3,3,2,3,2,3,2,2,1,0,1,2,3,2,2,2,2,2,1,3,2,2,2,2,3,3,3,3,3,2,2,2,2,3,2,3,3,2,2,2,2,3,2,3,3,2,2,2,3,2,3
361644473,6/26/2019 11:58,6/24/1994 0:00,25.52,0,4,0,0,0,1,0,2,0,1,1,2,0,2,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2,0,0,0,2,1,1,0,2,0,1,0,1,1,0,1,0,1,0,0,3,1,1,0,2,1,0,0,0,1,0,2,2,0
363489169,6/26/2019 11:41,5/8/1997 0:00,22.65,0,4,0,0,0,1,0,0,1,1,2,3,0,2,3,0,2,0,2,3,2,2,3,0,0,0,2,3,0,3,0,0,0,0,0,3,3,3,0,0,0,3,3,3,0,3,0,0,0,0,3,0,0,3,0,0,3,0,3,3,0,3,3,0,0,0,3,0,3,3,3
363818748,6/26/2019 11:04,8/3/1988 0:00,31.41,0,5,4,0,0,0,1,2,0,2,2,3,1,2,1,0,1,0,1,1,0,1,1,2,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,2,0
365923506,6/27/2019 8:19,12/31/1999 0:00,20,0,4,3,0,0,1,0,3,3,3,2,3,3,2,0,3,3,3,2,2,3,3,3,3,3,3,3,2,1,0,0,3,3,3,2,3,3,2,1,3,3,3,3,3,3,1,3,3,3,3,3,1,2,2,2,3,3,2,3,0,3,1,1,3,2,2,3,3,3,1,3
368691653,6/26/2019 21:20,5/8/1999 0:00,20.65,1,4,4,0,0,1,0,3,3,0,2,3,3,3,1,3,2,1,2,2,3,3,2,2,3,3,2,1,1,2,2,3,3,1,2,3,3,0,2,3,2,2,2,2,3,3,3,3,3,0,2,3,1,1,2,3,1,1,2,1,2,3,2,3,1,2,0,0,3,2,3
371796135,6/26/2019 9:15,1/6/1992 0:00,27.99,0,6,4,0,0,1,0,2,2,0,3,0,2,0,0,0,0,2,2,0,0,0,0,0,1,1,2,0,0,1,0,1,1,2,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,2,1,3,0,0,1,1,2,1,2,0,1,0,0,1
372664890,6/26/2019 16:28,5/29/1990 0:00,29.59,1,4,1,0,0,1,0,0,1,0,3,3,3,3,3,0,0,0,3,3,3,3,3,1,0,0,2,1,2,3,0,0,0,3,3,3,3,3,3,0,0,3,3,0,3,3,0,0,0,3,0,3,3,3,0,0,0,0,3,3,3,3,3,0,0,0,3,3,3,3,0
373009445,6/26/2019 9:45,1/7/1985 0:00,34.98,0,6,4,0,0,0,1,1,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0
376991315,6/26/2019 5:02,5/17/1980 0:00,39.62,1,6,3,0,0,1,0,2,2,0,0,0,0,1,2,0,1,2,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,2,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,2,1,1,1,1,2,1,0,0,0,1,2,1,0
377860829,7/3/2019 10:12,6/8/1986 0:00,33.57,0,6,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
379480560,6/27/2019 10:40,4/26/1996 0:00,23.68,1,4,2,0,0,1,0,0,0,0,0,1,1,3,0,0,0,1,0,0,1,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,1,3,0,0
383565081,6/26/2019 9:19,3/31/1985 0:00,34.75,0,6,4,0,0,1,0,3,0,0,0,2,2,2,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,1,2,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,0,1,0,2,2,3,0,1,0,0,2,1,0
390874686,7/4/2019 18:52,7/19/1989 0:00,30.45,1,5,4,0,0,1,0,0,1,3,3,1,1,1,0,0,0,3,3,2,0,0,0,0,0,0,1,0,0,0,0,3,2,3,0,0,0,0,0,2,1,3,1,0,0,0,0,0,1,3,0,0,0,0,0,3,3,3,1,0,0,0,1,3,0,1,1,0,0,0,0
393719676,6/26/2019 17:51,6/18/1994 0:00,25.54,0,6,4,1,0,0,0,0,0,0,0,2,0,2,0,0,0,2,1,1,1,0,0,0,0,1,1,1,2,0,0,0,0,2,0,2,0,1,0,0,1,1,2,1,0,1,0,0,0,1,1,2,0,0,0,0,1,3,1,2,0,0,1,0,2,2,1,0,1,0,0
394077157,6/27/2019 0:24,12/23/1989 0:00,30.02,0,5,4,0,0,1,0,1,0,0,0,0,3,3,0,0,0,1,0,1,3,3,0,0,0,0,1,0,2,3,0,1,0,2,0,3,2,2,0,0,1,3,1,2,2,2,0,0,0,1,1,2,3,2,0,0,0,3,1,3,1,3,1,0,2,1,1,3,3,1,0
403023533,6/26/2019 19:22,12/19/1994 0:00,25.03,1,4,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,2,1,1,1,0,1,0,0,0,1,2,1,1,0,0,0,2,1,1,1,0,1,0,1,3,2,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0
403175595,6/26/2019 22:00,1/26/2001 0:00,18.93,0,3,3,1,0,0,0,2,1,2,2,3,0,0,0,1,0,2,3,3,0,2,3,2,1,1,2,1,0,2,1,2,0,2,1,2,0,2,0,2,3,2,3,0,1,1,0,2,0,1,0,0,2,1,2,1,3,3,3,1,0,1,2,1,0,3,2,1,0,0,0
403420398,6/27/2019 15:36,2/21/1959 0:00,60.86,1,6,4,0,0,0,1,2,2,2,1,1,3,1,0,2,2,1,2,0,2,1,2,1,2,2,1,1,0,1,1,1,3,1,1,2,1,1,1,2,2,2,1,2,2,2,3,3,2,1,3,2,1,1,1,2,3,2,2,2,2,1,1,1,1,1,1,1,2,1,3
403626461,6/27/2019 14:16,6/22/1987 0:00,32.53,0,5,2,0,0,0,1,0,0,1,1,1,2,2,2,0,0,1,1,1,1,1,1,0,0,0,1,2,2,1,2,0,0,1,0,1,2,3,0,0,1,0,1,3,2,2,0,0,0,0,0,2,1,1,0,0,0,2,1,1,1,1,0,0,1,1,1,0,1,1,0
403810642,6/26/2019 13:50,1/13/1983 0:00,36.97,1,6,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
404086601,6/27/2019 21:26,12/10/2000 0:00,19.06,1,4,2,1,0,0,0,2,1,0,1,0,0,0,0,0,1,3,2,1,0,1,0,1,0,0,1,0,0,0,1,2,1,3,1,1,3,0,2,0,2,1,2,0,0,0,0,0,1,1,0,0,1,1,2,2,3,3,3,3,0,2,2,2,3,3,1,1,0,1,0
406061298,7/1/2019 22:29,12/27/1997 0:00,22.01,0,4,0,0,0,1,0,2,3,3,0,0,1,1,0,0,2,3,1,0,0,1,0,2,0,0,0,0,0,1,2,1,0,1,0,0,1,3,0,0,3,2,1,3,3,2,3,3,3,3,1,3,3,3,3,3,0,0,0,0,3,3,3,3,1,3,0,2,3,3,0
406861295,6/26/2019 7:43,9/28/1981 0:00,38.26,0,5,3,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407016105,6/25/2019 20:22,5/13/1991 0:00,28.64,1,6,3,0,0,1,0,0,1,0,0,2,1,1,2,0,1,2,0,1,1,2,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,2,1,1,2,1,0,0,0,2,0,1,1,1,2,1,0,0,1,1,1,2,0
408850257,6/27/2019 11:20,7/9/1979 0:00,40.48,0,6,4,0,1,0,0,1,0,0,1,2,1,1,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,0,1,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,3,2,0
411222706,6/26/2019 23:42,6/3/1999 0:00,20.58,0,4,0,0,0,1,1,2,3,2,2,3,3,1,2,3,3,2,2,1,3,3,3,3,3,3,2,1,1,0,2,3,3,3,3,3,3,2,0,2,3,3,3,3,3,2,3,3,3,3,3,3,0,3,3,3,3,0,2,0,3,3,0,3,2,1,0,3,3,3,3
412074506,7/1/2019 8:08,10/30/1967 0:00,52.17,0,6,3,0,0,0,1,3,3,2,3,2,0,2,2,3,0,0,2,2,2,0,3,2,3,3,3,0,0,0,3,0,0,3,1,2,3,3,0,3,2,2,3,2,2,3,3,2,3,2,0,0,2,2,3,0,1,3,1,0,0,0,0,0,0,0,1,1,2,2,0
415212226,6/26/2019 10:51,6/18/1988 0:00,31.54,1,6,4,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
416475218,6/25/2019 21:22,12/4/1994 0:00,25.08,0,5,1,0,1,0,0,0,1,3,2,3,3,3,3,1,1,2,3,3,3,3,2,2,0,0,2,3,2,2,0,0,1,3,2,3,3,3,0,0,3,3,3,3,3,3,1,1,3,2,2,3,3,3,3,0,3,3,3,3,3,2,1,0,3,3,3,2,3,3,0
416950901,6/27/2019 8:40,10/12/1973 0:00,46.22,1,6,4,0,1,0,0,2,0,1,2,0,0,0,0,0,0,2,1,0,0,1,0,1,1,0,2,0,0,0,1,3,1,0,0,0,1,0,3,2,0,0,0,0,0,1,0,0,0,1,1,0,2,2,1,2,1,0,1,1,0,3,2,3,0,0,0,0,0,0,1
418515463,6/26/2019 16:43,6/10/1965 0:00,54.56,1,6,3,0,0,0,1,2,3,3,3,1,2,1,1,2,2,3,2,2,1,1,2,1,2,2,2,1,2,2,2,1,1,1,1,1,1,2,1,2,1,1,2,1,1,2,0,0,1,1,0,1,1,1,1,1,1,2,0,0,0,2,0,1,0,1,0,1,1,1,1
420178119,6/26/2019 7:32,5/20/1990 0:00,29.62,0,6,4,0,0,0,1,0,1,0,1,0,1,1,0,1,0,2,1,0,0,0,2,0,1,0,0,0,2,0,0,0,0,2,1,0,2,1,0,0,0,3,1,0,0,1,0,2,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0
421159841,7/27/2019 0:26,6/23/1992 0:00,27.52,0,6,4,1,0,0,0,1,1,0,0,3,1,2,3,0,2,0,0,1,1,2,1,0,0,2,1,0,0,0,0,3,0,1,0,2,3,1,0,0,0,0,1,3,0,0,1,1,0,0,0,0,0,1,1,2,0,0,1,1,0,1,2,0,0,0,0,1,3,2,2
421863783,6/27/2019 15:58,12/2/1999 0:00,20.08,0,4,4,0,1,0,0,2,3,1,3,3,2,2,0,3,3,2,2,1,2,0,1,2,3,3,2,1,0,0,1,1,3,2,2,2,1,0,1,2,1,2,2,1,3,0,2,3,3,1,2,2,1,1,0,1,2,1,1,1,1,0,1,2,1,2,1,1,1,1,1
424301778,6/30/2019 9:34,3/4/1991 0:00,28.83,0,6,3,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,2,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1,0
427925908,6/26/2019 9:32,6/5/1982 0:00,37.57,0,6,4,0,0,0,1,2,1,0,3,3,2,1,0,1,0,1,2,3,2,0,3,2,0,0,1,2,0,3,1,0,2,1,1,1,3,2,0,0,1,0,3,3,2,2,2,1,1,1,1,2,1,2,3,0,0,0,3,1,3,0,3,1,0,1,2,2,1,0,0
429513155,6/25/2019 23:24,3/7/1994 0:00,25.82,1,4,4,0,1,0,0,1,0,0,2,3,1,1,2,0,0,0,0,0,0,2,0,0,3,2,1,0,1,2,0,0,0,3,0,1,2,3,2,0,0,3,3,0,1,0,0,0,0,3,1,1,1,3,0,0,2,3,0,2,0,0,0,1,0,0,1,1,2,0,0
437444952,6/25/2019 22:39,12/22/1990 0:00,29.03,0,5,3,0,1,0,0,1,0,3,0,2,1,0,2,0,0,2,2,1,0,0,0,0,2,2,0,0,1,0,1,0,0,3,3,2,3,0,0,0,2,1,3,2,0,0,0,0,2,3,1,2,1,2,0,1,0,3,0,2,3,3,3,1,1,3,0,0,0,0,2
437835044,6/27/2019 8:00,1/10/2001 0:00,18.97,0,4,4,0,0,1,0,1,0,3,1,2,1,3,0,0,0,2,1,1,1,2,1,0,0,1,0,0,1,1,1,3,0,0,0,1,3,0,2,1,1,3,1,1,0,3,0,0,0,0,1,1,2,1,2,2,1,2,1,2,0,3,1,2,0,3,1,2,3,0,1
442072470,6/26/2019 22:02,9/26/1990 0:00,29.26,0,6,2,0,0,1,0,1,1,1,1,0,1,3,2,1,1,0,2,2,1,2,1,1,3,0,1,3,0,0,2,1,0,1,0,2,0,0,0,0,0,2,1,2,0,0,2,1,0,0,1,2,0,0,1,1,0,0,3,0,1,0,1,1,0,0,0,1,1,0,0
447622529,6/26/2019 18:14,6/28/1996 0:00,23.51,1,4,4,0,0,1,0,1,1,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,1,0,3,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
448031372,6/25/2019 22:27,1/20/1989 0:00,30.95,0,6,4,0,0,1,0,3,1,0,0,1,3,1,3,0,0,1,0,0,0,1,1,1,0,0,0,0,2,1,2,1,0,0,0,1,3,3,3,3,2,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,1,1,0,3,2,1,0,0,0,0,1,1,0
449391023,6/26/2019 6:15,12/18/1985 0:00,34.04,1,6,4,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,2,1,0,0,0,1,1,1,2,0,1,0,0,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,2,2,1,0,0,0,0,1,0,0
450751296,8/17/2019 12:33,7/15/1978 0:00,41.46,0,5,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,2,1,1,1,1,1,1,1,1,0,2,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
452634902,6/27/2019 16:26,4/24/1999 0:00,20.69,0,3,2,0,1,0,0,2,3,2,2,3,1,2,0,3,3,2,2,0,3,0,1,2,3,3,1,1,0,0,1,3,3,0,1,2,1,0,0,0,2,2,1,3,3,3,3,3,3,2,2,2,0,1,3,3,3,2,2,0,1,0,0,3,3,1,0,1,3,1,3
453652930,6/26/2019 7:51,11/18/1950 0:00,69.12,1,6,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454363406,6/26/2019 10:43,12/30/1987 0:00,32.01,0,6,0,1,0,0,0,3,1,0,3,2,0,0,0,0,0,0,3,3,2,0,0,1,1,0,0,3,3,3,0,0,0,1,2,2,2,2,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,2,2,0,0,2,0,1,0,1,0,1,0,0
454682219,6/27/2019 14:52,1/6/1993 0:00,26.98,0,4,2,0,0,1,0,1,1,3,2,1,1,1,2,0,0,3,2,1,2,1,1,1,0,0,1,1,1,2,0,0,1,2,1,1,1,2,0,1,3,3,1,3,1,3,0,1,0,3,1,1,0,2,0,0,1,3,2,1,1,3,1,1,1,2,0,1,0,0,1
457356566,6/26/2019 20:32,4/24/1996 0:00,23.69,1,4,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,2,1,2,3,0,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,3,1,0,0,0,0,2,1,3,1,1,0,0,0,0
466080938,6/28/2019 11:52,2/21/1962 0:00,57.86,0,6,4,0,0,0,1,3,2,1,1,2,1,0,1,1,2,2,1,1,1,1,1,1,0,0,1,1,0,2,0,2,1,1,1,1,2,2,0,2,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,0,2,2,2,2,2,1,1,1,1,1,1,1
472606860,7/15/2019 12:15,6/28/2000 0:00,19.51,0,4,3,0,1,0,0,0,1,1,1,2,1,2,1,0,1,1,2,2,1,1,1,0,0,0,1,1,2,1,0,0,0,0,1,2,2,2,2,0,1,0,1,1,0,2,0,0,0,0,0,1,2,1,0,0,0,1,2,2,1,2,1,0,0,0,2,1,2,2,1
473095794,6/26/2019 9:40,5/22/1987 0:00,32.61,0,6,3,1,0,0,0,0,1,1,0,1,2,1,0,0,0,1,1,2,1,1,1,1,0,0,1,2,2,1,1,0,0,0,0,2,2,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,2,1,0,1,0,0,1,0,1,1,1,0
474930139,6/25/2019 22:58,6/27/1986 0:00,33.51,0,4,3,0,0,1,0,1,2,0,0,3,0,3,2,2,0,0,0,2,1,3,1,2,0,0,0,0,0,1,2,3,0,0,0,0,1,3,2,2,0,0,0,2,3,3,0,1,1,0,0,0,3,2,2,3,0,1,1,2,1,3,2,1,1,1,0,2,3,1,2
476621122,6/26/2019 8:33,7/4/1997 0:00,22.49,0,4,2,0,0,1,0,0,1,1,1,3,2,2,0,0,1,3,0,1,2,2,3,1,0,0,1,1,0,0,2,0,0,1,0,1,1,1,0,0,1,2,2,3,2,2,0,1,0,2,0,0,0,0,2,0,1,2,2,2,2,2,1,1,1,1,0,1,0,0,0
478075064,6/26/2019 16:26,10/8/1974 0:00,45.23,0,6,4,0,1,0,0,0,0,0,1,3,2,3,2,3,3,0,3,3,3,1,1,0,0,1,3,3,3,0,1,0,0,3,3,3,3,3,0,0,3,3,3,3,3,3,0,0,0,3,3,3,0,0,3,0,3,3,3,3,0,3,0,0,1,3,3,3,3,1,0
478398164,6/27/2019 3:09,9/13/2000 0:00,19.3,0,4,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,1,2,0
482837507,6/29/2019 13:58,3/3/1998 0:00,21.83,1,4,4,0,0,1,0,1,0,3,3,2,1,1,0,0,0,2,3,2,1,0,0,0,0,0,3,1,1,0,0,0,1,2,3,2,2,0,0,0,2,2,3,2,1,1,0,0,1,2,2,1,0,0,0,0,1,3,2,1,1,1,0,0,1,2,3,1,2,0,0
484241655,6/26/2019 9:50,5/4/1989 0:00,30.66,1,6,4,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0
489572641,6/26/2019 12:32,6/24/1993 0:00,26.52,1,4,0,0,1,0,0,0,1,2,1,2,2,3,3,1,1,3,2,1,1,3,2,2,2,1,3,1,0,1,1,1,3,3,1,2,2,1,2,2,1,1,2,2,1,2,1,2,1,1,1,1,2,2,2,2,3,3,2,1,1,1,3,2,1,1,1,2,2,2,1
495252046,6/26/2019 3:01,10/13/1981 0:00,38.22,0,6,4,0,1,0,0,2,0,0,0,0,1,3,3,0,0,0,0,0,1,3,3,0,0,0,0,0,0,3,3,2,0,0,0,0,3,3,0,1,0,0,0,0,1,3,1,0,0,0,1,0,3,3,2,1,0,0,0,0,0,3,0,1,0,0,0,0,3,3,2
495821213,6/27/2019 12:14,5/12/1999 0:00,20.64,0,4,3,0,0,1,0,1,1,3,2,1,0,0,0,0,0,1,2,2,1,0,0,0,0,0,2,1,0,0,1,0,0,1,1,2,0,1,0,1,1,3,2,1,0,1,0,0,0,1,1,0,1,1,0,0,2,1,3,1,0,0,0,0,1,1,2,1,1,1,0
495856593,6/27/2019 7:42,9/26/1998 0:00,21.26,0,3,3,0,0,1,0,0,1,2,3,1,0,0,0,0,0,2,2,2,1,0,0,0,0,0,2,2,2,0,0,0,1,1,1,1,3,0,0,0,2,2,3,1,0,1,0,0,2,2,1,0,0,0,0,0,0,3,2,1,1,2,0,0,3,2,3,2,0,1,0
499445289,6/28/2019 7:57,6/11/2000 0:00,19.56,1,4,2,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,2,1,0,1,1,1,0,0,2,1,0,1,1,1,0,1,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,2,1,2,0,1,2,2,1,1,1,1,2,2,1,0,0,2,1,0,1,1
500154986,6/27/2019 9:28,12/21/1973 0:00,46.03,0,6,4,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
500667290,6/27/2019 9:58,4/2/1991 0:00,28.75,0,4,1,0,0,1,0,1,1,3,2,2,2,3,1,0,1,2,1,3,2,3,2,2,0,0,2,1,2,1,2,1,0,1,1,2,3,2,2,0,1,2,1,1,2,2,0,0,1,3,0,1,2,3,1,1,1,3,3,3,2,3,2,0,0,1,3,3,3,2,1
503264590,6/27/2019 8:02,1/20/1975 0:00,44.95,0,6,2,0,1,0,0,2,2,2,2,1,0,1,1,0,1,2,2,2,1,1,0,1,2,1,1,0,1,3,2,1,0,1,1,1,1,1,1,1,2,1,2,2,1,1,0,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,3,1,1,1,0
507375088,6/26/2019 22:03,5/17/1959 0:00,60.63,1,6,4,0,0,1,0,3,3,3,3,3,3,3,1,3,3,2,3,3,3,2,2,3,3,3,3,2,0,0,2,3,3,3,3,1,2,2,3,3,3,3,3,3,3,3,3,3,3,2,2,3,2,3,3,3,3,2,3,1,3,2,3,3,2,3,3,2,3,2,3
510088920,6/26/2019 11:01,10/24/1979 0:00,40.19,0,6,4,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,2,2,0,0,0,0,0,0,2,0,0,2,0,1,0,0,1,0,1,1,0,1,1,0,1,1,0,2,0,0,0,1,2,1,1,0,1,1,0,1,2,3,1,2,0,0,0,2,2,1,1,2,1
511074493,6/27/2019 8:44,4/26/1999 0:00,20.68,1,3,2,0,0,1,0,0,2,1,1,2,2,2,0,0,2,1,0,1,1,2,3,3,0,0,2,2,0,2,3,0,0,3,0,0,3,2,2,0,2,0,3,3,1,2,0,2,0,3,3,1,3,1,3,1,2,1,3,1,2,3,3,0,1,1,3,3,1,3,1
515335780,6/26/2019 8:34,7/15/1994 0:00,25.46,1,4,3,0,0,1,0,1,1,2,0,1,2,1,2,0,0,1,2,1,0,0,1,0,0,0,1,1,1,0,2,0,0,1,0,0,1,3,1,0,1,1,1,0,0,3,0,0,0,0,0,1,0,2,0,0,0,1,1,0,0,1,2,0,0,0,1,2,1,1,0
