UserID,DOC,DOB,AGE,GENDER,EDUCATION,INCOME,CSIP_TEXT,CSIP_VAL1,CSIP_VAL2,CSIP_VAL3,CSIP_VAL,CSIP1,CSIP2,CSIP3,CSIP4,CSIP5,CSIP6,CSIP7,CSIP8,CSIP9,CSIP10,CSIP11,CSIP12,CSIP13,CSIP14,CSIP15,CSIP16,CSIP17,CSIP18,CSIP19,CSIP20,CSIP21,CSIP22,CSIP23,CSIP24,CSIP25,CSIP26,CSIP27,CSIP28,CSIP29,CSIP30,CSIP31,CSIP32,CSIP33,CSIP34,CSIP35,CSIP36,CSIP37,CSIP38,CSIP39,CSIP40,CSIP41,CSIP42,CSIP43,CSIP44,CSIP45,CSIP46,CSIP47,CSIP48,CSIP49,CSIP50,CSIP51,CSIP52,CSIP53,CSIP54,CSIP55,CSIP56,CSIP57,CSIP58,CSIP59,CSIP60,CSIP61,CSIP62,CSIP63,CSIP64,CSIP8a,CSIP19a,CSIP32a,CSIP34a,CSIP44a,CSIP54a,RETEST1,RETEST2,PASS
425878645,3/7/2020 9:01,9/29/1998 0:00,21.51,0,4,4,1,1,1,1,3,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1,0,0,0,1,0,0,2,0,0,0,0,3,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1
426799749,3/24/2020 14:25,12/13/1986 0:00,33.31,1,3,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
430184222,3/3/2020 22:40,3/4/1995 0:00,25.09,0,5,2,1,1,1,1,3,0,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,2,0,1,0,0,1,1,0,1,0,0,0,0,2,0,3,2,1,1,2,3,2,3,0,0,0,0,0,2,2,0,2,0,0,0,1,0,1,1,1,2,2,1
433463340,3/8/2020 17:44,1/8/1984 0:00,36.24,1,6,4,1,1,1,1,3,0,1,0,0,0,2,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,2,0,0,0,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
433703737,3/3/2020 23:17,9/29/1981 0:00,38.51,1,6,4,1,1,1,1,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
435164579,3/4/2020 10:52,2/17/2001 0:00,19.13,1,4,1,1,1,1,0,2,0,0,1,3,2,1,1,2,0,0,1,3,2,0,0,1,0,0,1,2,1,1,1,0,0,0,1,2,1,2,2,1,0,1,1,2,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,2,2,1,1,1,0,1,0,3,1,0,1,0,1,0,1,1,0,0,0,0,1
436976092,3/4/2020 15:33,7/15/1965 0:00,54.72,1,6,4,1,1,1,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1
441666097,3/4/2020 17:45,1/13/1987 0:00,33.22,0,6,4,1,1,1,1,3,0,1,0,1,0,0,0,0,0,1,2,1,0,0,0,2,1,1,0,0,0,1,3,2,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
442758000,,7/13/2001 0:00,18.73,,,,1,1,1,0,2,2,1,1,0,3,0,0,0,1,1,0,0,3,0,0,0,2,0,0,2,0,0,0,1,1,0,2,0,0,3,2,0,1,0,0,1,2,1,1,1,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,2,1,0,0,0,1,0,0,2,0,1,0,0,0,1,0,0,1
443996415,3/4/2020 0:15,3/24/1985 0:00,35.03,1,6,4,1,1,1,0,2,0,0,2,3,1,0,3,0,0,0,0,3,3,0,3,0,3,1,2,3,1,0,1,1,0,0,1,3,0,2,3,0,0,3,3,3,0,3,0,0,0,0,1,0,0,3,1,0,0,0,3,3,0,0,0,0,0,0,3,3,0,2,3,0,0,2,0,3,0,0,0,1,1
449158074,3/4/2020 22:24,3/8/2002 0:00,18.08,0,4,2,1,1,0,1,2,2,1,0,2,0,0,3,0,0,0,2,3,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
453283910,,6/17/2001 0:00,18.8,,,,1,1,1,1,3,2,0,1,1,2,0,0,0,0,0,3,1,0,0,0,0,3,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,2,1,1,1,0,0,0,0,0,3,3,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,0,2,1,0,0,0,1
454903642,3/4/2020 23:59,8/7/1996 0:00,23.66,1,4,4,1,1,1,1,3,1,0,1,2,3,2,1,1,0,0,3,2,2,1,1,1,1,2,2,3,3,0,2,1,1,0,2,2,2,2,2,0,0,2,2,3,2,1,0,0,1,2,2,3,1,1,1,1,0,1,2,2,2,2,1,1,1,3,2,2,3,2,1,0,0,2,0,1,3,2,0,0,1
454990600,3/3/2020 15:23,8/6/1967 0:00,52.66,1,6,2,1,0,0,0,0,2,1,1,0,3,1,3,1,1,0,2,0,0,1,3,0,0,0,1,2,1,0,1,2,0,0,1,0,0,2,2,0,0,0,1,2,0,2,3,0,0,1,1,1,3,1,2,0,0,0,2,0,0,0,1,1,0,1,1,1,0,3,0,0,2,0,0,0,1,0,0,0,0
456106817,3/23/2020 4:18,8/15/1995 0:00,24.64,0,4,1,1,1,1,0,2,2,1,1,0,3,3,3,2,0,0,0,0,1,3,3,3,3,0,0,0,0,0,3,3,0,0,3,3,0,0,3,0,2,3,2,3,3,3,3,0,2,3,1,0,0,3,3,1,0,0,0,0,0,0,3,3,0,0,3,0,3,3,3,2,3,0,0,2,0,0,0,1,1
456720848,3/4/2020 22:28,4/14/2000 0:00,19.97,0,4,0,1,1,1,1,3,0,0,1,2,3,3,3,2,0,0,1,3,3,2,2,0,0,0,0,2,3,2,1,0,0,0,2,1,3,2,3,0,0,0,0,2,3,1,3,0,0,0,2,2,2,2,3,0,0,2,2,3,0,2,1,0,0,0,1,3,2,3,2,0,2,0,0,0,2,2,0,1,1
459169649,,5/2/1998 0:00,21.92,,,,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
463227788,,4/24/1995 0:00,24.95,,,,1,1,1,1,3,1,0,1,2,2,3,1,0,0,0,2,1,2,2,1,2,0,0,0,1,1,1,2,0,0,0,1,1,3,3,2,0,0,0,1,2,3,2,2,0,0,0,1,1,2,2,2,0,0,0,2,2,2,2,2,0,0,2,3,3,2,2,1,0,0,1,0,2,1,2,0,0,1
471620237,3/31/2020 18:11,2/10/1978 0:00,42.15,1,6,4,1,1,1,1,3,1,1,0,1,1,1,2,0,0,0,1,1,2,1,1,2,1,1,1,2,1,1,2,1,1,0,2,1,0,0,0,1,1,0,0,1,2,2,2,0,1,2,1,0,0,2,2,0,1,0,1,2,2,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,2,2,1
473437378,3/7/2020 12:44,8/22/1993 0:00,26.62,0,5,2,1,1,1,1,3,0,1,2,2,3,2,1,2,0,1,2,2,1,1,1,1,1,0,1,2,2,1,3,0,1,0,1,1,2,2,2,1,0,0,1,1,3,2,1,1,0,1,1,1,2,1,3,1,1,0,3,3,3,2,1,1,1,0,1,3,2,2,1,0,1,0,1,1,1,2,0,1,1
478497784,3/3/2020 22:28,1/15/1968 0:00,52.22,0,6,4,1,1,1,1,3,0,0,3,3,3,2,2,1,0,0,1,3,2,2,1,3,0,2,3,3,1,1,1,1,0,0,3,1,1,3,1,0,0,0,3,3,3,3,2,0,0,1,3,2,2,1,3,0,0,0,3,1,1,3,1,0,0,1,0,1,1,2,0,1,1,3,0,2,2,2,0,0,1
478562326,3/3/2020 18:58,12/18/1986 0:00,33.3,0,6,4,1,1,1,1,3,1,1,1,1,1,0,1,0,1,0,1,0,2,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,2,2,1
480436071,,4/14/1967 0:00,52.97,,,,1,1,1,0,2,0,0,0,0,2,2,3,2,0,0,2,2,1,1,2,1,0,0,0,1,2,0,1,0,1,0,1,0,1,2,3,0,0,0,0,2,3,2,3,2,0,0,1,0,1,3,2,0,0,0,2,1,2,1,2,0,0,0,0,2,3,3,3,0,1,0,0,0,0,0,0,0,1
480895447,3/4/2020 11:49,10/21/1995 0:00,24.45,0,5,2,1,1,1,1,3,2,1,0,0,3,3,3,3,0,0,0,1,1,2,2,3,2,0,0,1,0,0,1,0,0,1,2,0,0,2,1,0,0,0,0,1,2,1,2,0,0,0,0,0,0,2,1,0,0,0,0,1,1,1,3,3,2,0,0,0,2,1,3,1,3,0,0,2,0,1,2,2,1
481090052,3/4/2020 23:43,12/20/1997 0:00,22.29,1,4,3,1,1,1,1,3,2,1,0,0,0,1,2,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,2,1,0,0,0,0,1,1,0,1,0,1,1,0,0,2,0,1,1,2,0,0,1,0,0,0,0,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
483259953,3/30/2020 6:23,8/11/1958 0:00,61.65,0,5,4,0,0,1,1,2,0,0,0,0,1,1,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,1,0,0,0,2,1,1,0,2,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
483634038,3/3/2020 12:59,10/24/1979 0:00,40.45,0,6,4,1,1,1,1,3,1,0,0,1,1,0,2,0,0,1,1,2,2,0,1,1,0,0,1,2,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,2,0,0,0,1,1,1,2,1,2,0,0,1,1,3,0,3,3,0,0,1,2,1,0,1,1,0,0,0,1,1,0,0,0,1
487357446,3/6/2020 15:23,4/28/1982 0:00,37.94,1,6,4,1,1,1,1,3,1,0,0,2,1,0,1,1,0,1,0,2,2,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,2,0,0,0,0,2,1,0,1,0,0,0,0,1,1,1,2,0,0,1,2,1,0,0,1,1,0,0,1,2,1,1,1,0,2,1,0,0,1,0,0,0,1
495887747,3/4/2020 10:53,11/16/1973 0:00,46.38,1,6,4,0,1,1,0,2,3,1,0,0,0,0,2,2,0,0,2,0,0,0,1,0,2,2,2,1,0,0,3,3,1,0,0,0,0,1,0,0,1,0,2,0,0,0,2,0,0,0,1,0,0,3,1,2,0,0,2,0,0,0,2,2,0,2,2,0,0,1,0,2,2,1,0,1,0,0,0,0,0
496877911,3/3/2020 18:34,11/14/1966 0:00,53.39,1,6,4,1,0,0,1,1,1,2,0,1,0,0,1,0,0,1,0,0,1,0,0,2,1,0,0,1,0,0,3,2,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,2,1,0,0,1,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0
497208638,3/4/2020 23:30,8/17/1989 0:00,30.63,0,6,1,1,1,1,1,3,1,0,0,0,0,0,1,2,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,0,1
498653669,3/5/2020 10:51,7/30/2001 0:00,18.68,0,4,2,1,1,1,0,2,1,0,1,1,2,0,1,0,0,1,2,2,1,1,1,3,2,0,2,2,1,1,1,2,1,0,1,2,2,2,3,0,0,1,2,2,2,1,1,1,0,0,1,2,1,2,2,0,0,1,2,2,3,1,2,1,0,0,0,0,2,2,2,0,0,2,0,1,2,1,0,1,1
500050085,3/4/2020 15:25,12/28/1972 0:00,47.27,0,6,4,1,1,1,1,3,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
500089073,3/9/2020 11:06,6/5/1983 0:00,36.83,0,6,4,1,1,1,1,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
505857085,3/4/2020 18:32,12/18/1992 0:00,27.29,1,6,3,1,1,1,1,3,0,0,2,3,3,0,0,0,0,1,3,3,3,0,1,0,0,0,1,2,2,0,0,0,1,0,2,2,0,3,0,0,0,2,2,3,0,0,0,0,0,1,2,2,0,0,0,0,1,2,3,3,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,2,2,0,0,0,1
507136488,3/6/2020 0:24,2/19/1998 0:00,22.12,0,4,4,1,1,1,0,2,0,0,0,1,1,2,1,0,0,0,0,1,2,1,1,0,0,0,0,1,2,2,2,0,0,0,0,2,2,2,2,0,0,0,0,2,2,2,2,0,0,2,0,0,2,2,2,0,0,0,0,2,2,2,0,0,0,0,0,2,2,1,2,0,0,0,0,0,0,2,0,1,1
509294810,3/5/2020 9:40,6/29/1988 0:00,31.76,0,6,4,1,1,1,1,3,1,1,0,0,1,1,1,1,1,1,0,0,0,1,2,2,2,1,0,1,2,1,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,2,2,1,0,0,0,0,1,2,3,1,0,3,0,0,0,1,2,1,1,0,0,0,1,2,2,0,2,0,0,0,0,1,0,0,1
510742583,3/3/2020 13:18,12/17/1994 0:00,25.3,0,5,4,1,1,1,0,2,2,1,1,2,1,2,1,1,0,1,2,1,1,0,1,2,0,3,1,1,3,1,3,1,1,2,1,0,1,1,1,0,0,0,1,1,1,1,0,1,0,1,1,0,3,2,3,1,0,0,3,1,3,3,2,1,0,3,2,1,2,1,1,1,1,0,0,2,0,2,0,0,1
512579100,3/4/2020 15:48,5/11/1996 0:00,23.9,0,4,2,1,1,1,1,3,1,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1,1,0,0,2,0,1,1,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,2,2,0,0,1,0,0,1,0,2,2,2,1,0,0,0,1,1,1,0,0,0,0,1,0,2,2,1
513117458,3/5/2020 17:32,10/11/1994 0:00,25.48,0,6,2,1,1,1,1,3,1,2,0,1,3,1,0,0,2,2,1,2,2,1,0,1,0,0,0,1,2,0,0,0,3,2,2,0,0,3,0,0,2,0,0,2,2,0,2,1,1,1,1,1,2,0,0,2,1,1,0,1,1,0,0,1,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
520404244,,7/25/2000 0:00,19.69,,,,1,1,1,1,3,0,2,3,3,3,1,0,0,0,0,3,3,3,2,0,1,0,0,1,3,2,1,1,0,0,0,3,3,2,3,1,0,0,3,3,3,2,0,1,0,0,1,2,2,1,0,0,0,0,0,3,3,2,1,0,0,1,3,3,3,2,1,0,0,0,1,0,3,2,1,2,2,1
523530158,,12/28/1974 0:00,45.27,,,,1,1,1,0,2,2,0,3,0,0,0,0,3,0,0,0,0,1,1,3,0,0,0,3,3,0,2,3,3,1,0,0,0,0,0,0,0,0,0,0,3,2,3,3,0,0,0,3,3,0,3,0,3,1,3,3,2,3,0,0,0,3,0,3,3,1,1,0,0,3,3,0,0,0,0,0,0,1
524582223,3/3/2020 15:34,5/18/1987 0:00,32.88,1,6,4,1,1,1,1,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,2,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,1,1
524952829,3/4/2020 11:04,2/5/1999 0:00,21.16,0,4,2,1,1,1,1,3,0,1,2,3,3,0,0,0,0,0,3,3,3,0,0,0,0,0,0,2,2,0,1,0,1,0,2,0,0,0,0,0,0,0,2,3,1,1,2,0,0,0,1,0,0,0,1,0,0,0,3,3,1,0,0,0,0,2,3,3,3,1,3,0,0,0,0,1,0,0,0,0,1
528656796,3/4/2020 14:43,3/21/2001 0:00,19.04,1,4,2,1,1,1,0,2,3,3,3,2,3,2,2,1,3,3,0,1,2,3,3,3,3,3,3,0,2,0,0,0,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,1,1
534841091,,4/18/2001 0:00,18.96,,,,1,1,1,0,2,3,0,3,3,3,0,3,0,0,0,3,3,3,0,3,0,0,0,3,3,3,0,3,0,0,0,3,3,3,3,3,0,0,3,3,3,3,3,3,0,1,0,3,0,3,3,0,0,0,0,3,3,3,0,3,0,0,0,0,3,0,3,3,0,3,3,0,3,0,0,0,1,1
538237080,3/13/2020 0:19,8/20/1994 0:00,25.62,0,5,4,1,1,1,0,2,2,0,3,0,2,2,3,1,0,1,1,3,3,2,3,2,1,0,1,2,1,1,3,0,0,0,1,1,3,2,3,0,0,0,0,1,3,3,3,0,1,0,0,0,1,1,1,0,0,0,3,2,2,2,3,0,0,2,2,2,3,3,2,0,0,1,0,1,0,2,0,0,1
538816479,3/3/2020 15:52,3/5/1981 0:00,39.08,1,6,4,1,1,1,1,3,2,3,3,1,0,0,1,0,2,1,2,1,0,0,0,0,1,1,2,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,2,0,1,1,0,2,2,2,0,0,3,1,1,0,1,1,0,1,0,2,0,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
539357702,3/3/2020 21:16,4/5/1986 0:00,34,1,6,4,1,1,1,0,2,2,2,3,1,1,0,1,0,1,2,3,1,1,0,1,0,2,0,3,3,0,0,1,0,1,0,3,2,0,2,0,1,2,3,3,3,1,0,1,0,2,2,2,0,1,1,2,2,2,3,1,3,1,0,1,3,2,1,3,1,1,0,0,2,0,2,1,3,0,0,0,2,1
539798757,,2/25/1976 0:00,44.11,,,,1,0,0,0,0,1,0,1,1,2,1,2,1,0,0,1,2,1,1,2,3,1,0,1,2,2,1,2,2,1,0,1,2,1,2,1,0,0,2,2,2,1,2,3,1,0,0,1,2,2,3,2,1,0,2,1,2,1,1,3,1,0,1,2,2,1,3,2,1,0,0,0,2,1,1,0,0,0
540475820,3/21/2020 9:59,8/15/1974 0:00,45.64,0,4,3,0,1,1,1,3,0,0,0,0,1,1,2,2,0,0,0,0,1,1,1,0,0,0,1,2,1,1,0,0,1,0,1,0,0,2,1,0,0,0,0,2,1,1,3,0,0,0,0,0,1,2,1,0,0,0,1,0,0,1,2,1,0,0,2,1,2,2,1,0,1,0,0,0,0,1,0,0,0
543441893,3/4/2020 17:35,4/27/1986 0:00,33.94,0,6,4,1,1,1,1,3,0,0,1,2,2,2,2,1,0,2,2,3,3,2,2,1,1,0,1,1,2,1,0,0,1,0,2,2,2,3,2,0,0,2,1,2,3,2,1,0,0,0,1,1,2,2,1,1,0,2,2,3,2,1,0,0,0,2,2,2,3,2,2,0,0,2,0,1,2,2,2,2,1
549627415,3/6/2020 10:42,1/9/1981 0:00,39.23,1,6,3,1,1,1,1,3,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,2,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,2,2,0,0,0,1,0,0,1,2,2,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
551713043,3/4/2020 20:07,10/25/1999 0:00,20.44,0,3,4,1,1,1,0,2,1,2,2,3,3,3,1,1,0,3,2,3,3,3,2,0,0,0,0,3,2,1,1,1,2,1,1,3,3,3,1,1,1,2,3,3,3,2,1,1,0,3,1,3,3,2,1,2,2,1,3,3,3,3,2,2,1,1,0,3,2,2,2,2,1,0,1,3,3,3,0,0,1
553441313,3/4/2020 23:23,4/18/2001 0:00,18.96,1,3,1,1,1,1,1,3,0,0,2,2,1,1,2,0,0,1,3,3,1,0,0,0,0,0,1,2,2,0,1,0,1,0,3,2,0,1,0,0,0,2,3,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,3,1,2,0,0,1,0,2,3,1,2,0,0,0,1,2,0,2,1,0,0,1,1
553682137,3/3/2020 15:49,2/19/1999 0:00,21.12,1,4,4,1,1,1,1,3,0,0,1,3,3,2,1,0,1,1,3,2,3,2,0,2,0,1,3,2,2,1,2,3,1,0,3,3,3,2,1,0,1,3,3,2,1,2,0,1,1,2,3,3,3,1,1,0,0,1,3,3,3,2,0,0,2,3,3,3,3,3,0,3,0,3,0,3,3,2,0,0,1
557457575,3/3/2020 14:07,12/4/1971 0:00,48.33,0,6,4,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
557625654,3/4/2020 13:21,2/10/1984 0:00,36.15,0,6,4,1,1,1,1,3,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,2,2,3,2,1,1,0,0,0,0,2,1,0,0,0,1,1,1,1,1,1,2,0,1,3,2,1,2,1,0,1,2,0,1,2,1,1,0,0,1,3,1,1,0,1,2,1,0,0,0,0,1
558197136,3/3/2020 15:21,6/25/1978 0:00,41.78,1,6,4,1,1,1,1,3,1,0,1,1,0,0,0,0,0,0,2,2,1,0,0,0,1,0,1,1,0,0,0,1,0,0,2,1,2,1,0,0,0,2,0,2,1,1,1,0,0,0,0,0,0,2,2,1,0,0,1,0,1,0,1,0,0,2,1,0,1,2,0,2,0,0,0,1,0,0,0,0,1
558460530,3/3/2020 12:29,7/13/1987 0:00,32.73,0,6,3,1,1,1,1,3,0,1,0,0,0,1,0,1,1,3,0,2,1,1,1,3,2,0,0,2,0,0,1,1,1,0,0,0,1,2,3,1,1,1,0,1,3,3,2,1,1,0,0,0,0,1,3,0,0,2,0,2,3,2,3,2,3,1,0,1,1,0,1,3,3,0,1,2,0,1,0,0,1
563737061,3/3/2020 13:45,6/15/1998 0:00,21.8,1,4,4,1,1,1,1,3,1,3,1,2,0,0,1,0,0,2,3,1,0,0,1,0,2,1,1,2,0,1,0,0,1,0,3,2,0,0,0,0,1,1,2,3,0,2,0,0,0,2,3,0,0,0,0,1,0,2,0,2,0,0,1,0,2,3,3,0,0,0,0,1,0,1,0,1,0,0,0,0,1
564380984,3/4/2020 3:06,11/9/1996 0:00,23.4,0,4,4,1,1,1,0,2,2,3,3,3,2,2,3,1,0,0,0,0,1,2,3,2,1,0,0,1,0,1,1,1,0,0,1,1,1,3,3,2,1,1,1,1,3,2,3,1,0,0,0,0,3,3,3,1,0,0,1,1,2,2,2,1,1,0,0,0,1,3,3,2,3,0,1,0,1,2,0,0,1
564651609,3/4/2020 22:36,9/16/2001 0:00,18.55,1,3,4,1,1,1,1,3,0,1,2,3,2,3,2,1,0,1,1,3,3,3,3,1,0,1,1,3,3,2,3,0,0,0,2,2,3,2,0,0,0,2,2,1,1,3,1,0,0,1,2,2,2,2,3,1,0,1,2,1,3,3,2,1,1,2,2,3,3,3,1,0,1,1,0,1,2,3,0,0,1
565335015,3/5/2020 23:14,9/27/1990 0:00,29.52,0,6,3,1,1,1,1,3,1,1,2,3,2,0,2,0,0,1,2,3,2,1,2,3,3,1,1,2,0,0,0,1,3,1,1,1,2,3,1,3,2,2,3,2,1,0,1,0,1,1,2,2,0,1,0,1,2,2,1,1,1,0,2,0,3,2,2,2,0,0,1,0,0,2,3,1,1,0,0,0,1
566799355,3/4/2020 16:29,9/28/1974 0:00,45.52,0,4,1,1,1,1,1,3,2,0,0,0,0,1,2,1,0,0,0,0,0,0,3,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1
568140239,3/4/2020 11:17,6/30/1999 0:00,20.76,0,4,1,1,1,1,0,2,1,0,1,3,3,3,3,2,0,2,0,3,1,1,3,1,3,0,0,1,1,2,3,2,2,0,0,1,0,3,3,0,3,3,3,3,0,3,3,0,1,0,1,1,0,3,3,1,2,0,0,1,2,3,3,0,1,0,0,2,3,3,3,0,3,0,0,0,2,0,0,0,1
569345977,3/4/2020 10:10,2/4/1980 0:00,40.16,1,6,4,1,1,1,0,2,2,2,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,1,0,2,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
571722282,3/4/2020 10:31,8/7/1998 0:00,21.66,0,4,2,1,1,1,0,2,1,1,3,3,3,2,3,0,0,1,3,3,3,2,1,0,0,0,2,3,3,1,2,0,0,0,2,3,3,3,2,0,1,1,2,3,2,1,1,0,1,1,3,2,3,1,1,0,1,0,3,3,3,1,0,0,1,3,3,3,2,2,1,1,0,2,0,3,2,1,1,1,1
582688316,3/4/2020 10:04,5/14/1998 0:00,21.89,1,4,2,1,1,1,0,2,3,1,2,1,1,0,3,0,0,0,0,1,2,0,3,0,3,0,2,1,1,0,0,3,3,0,3,0,0,2,1,3,2,2,2,1,0,0,3,2,1,3,3,3,2,3,0,0,3,3,3,0,1,3,3,1,3,2,3,0,0,3,3,2,2,1,3,3,3,2,0,1,1
584882144,3/4/2020 11:31,6/24/1987 0:00,32.78,1,6,4,0,1,1,1,3,0,1,2,3,3,3,1,2,0,1,1,3,3,3,1,0,0,0,2,3,1,1,1,0,0,0,2,3,2,3,3,0,0,3,3,3,3,3,1,0,0,1,3,2,3,1,2,0,0,1,3,3,3,3,1,1,0,3,3,3,3,1,1,0,2,3,0,3,3,2,0,1,0
